Posting Date;Document No.;Item No.;Item ledger entry no.;Sales;Customer Code;Qty;Work Order;Description;Customer
31-07-2025;SI013654;159942;158351;54.00;1000103;-6;;Euro Pallets 80x120cm;KENDA GB Rugeley Ltd
31-07-2025;SI013654;260761;158352;480.00;1000103;-40;;WOOD PALLET 1,20 X 1,26M HEAT TREATED;KENDA GB Rugeley Ltd
31-07-2025;SI013654;260808;158353;291.60;1000103;-40;;WOOD TOP COVER 1,20X1,26 M HEAT TREATED;KENDA GB Rugeley Ltd
31-07-2025;SI013654;262291;158354;23.04;1000103;-6;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;KENDA GB Rugeley Ltd
31-07-2025;SI013654;275963;158348;10676.05;1000103;-77;WO073247;WB AG16.00x22.5 H2 8/221/275 Ø21.5 R16 ET-12;KENDA GB Rugeley Ltd
31-07-2025;SI013654;614014;158341;349.44;1000103;-4;WO072133;WB W13x20 H2 5/290/335 Ø21.5 R22.4 ET10;KENDA GB Rugeley Ltd
31-07-2025;SI013654;614014;158343;1223.04;1000103;-14;WO073233;WB W13x20 H2 5/290/335 Ø21.5 R22.4 ET10;KENDA GB Rugeley Ltd
31-07-2025;SI013654;614052;158344;6431.04;1000103;-154;WO073234;WB 9.00x15.3 H2 6/161/205 Ø20 R16 ET-45;KENDA GB Rugeley Ltd
31-07-2025;SI013654;676517;158345;4604.32;1000103;-112;WO073236;WB 9.00x15.3 H2 6/161/205 Ø21.5 R16 ET23;KENDA GB Rugeley Ltd
31-07-2025;SI013654;274522;158347;2810.00;1000103;-500;WO073242;WB 2.50Ax8 H2 4/85/115 Ø12.5 C90 ET0;KENDA GB Rugeley Ltd
31-07-2025;SI013654;614564;158349;14814.36;1000103;-172;WO073251;WB W13x20 H2 8/221/275 Ø21.5 R16 ET-15;KENDA GB Rugeley Ltd
31-07-2025;SI013654;161242;158350;1109.20;1000103;-8;WO073675;WB AG16.00x22.5 H2 8/221/275 Ø21.5 R16 ET-12;KENDA GB Rugeley Ltd
31-07-2025;SI013654;274515;158342;3194.10;1000103;-702;WO072812;WB 2.50Ax8 H2 4/67/101.6 Ø11.5 C90 ET0;KENDA GB Rugeley Ltd
31-07-2025;SI013654;274515;158346;3194.10;1000103;-702;WO073240;WB 2.50Ax8 H2 4/67/101.6 Ø11.5 C90 ET0;KENDA GB Rugeley Ltd
31-07-2025;SI013655;159942;158360;9.00;1000103;-1;;Euro Pallets 80x120cm;KENDA GB Rugeley Ltd
31-07-2025;SI013655;262291;158361;3.84;1000103;-1;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;KENDA GB Rugeley Ltd
31-07-2025;SI013655;161242;158359;554.60;1000103;-4;WO073675;WB AG16.00x22.5 H2 8/221/275 Ø21.5 R16 ET-12;KENDA GB Rugeley Ltd
31-07-2025;SI013658;143729;158377;609.30;1000106;-9;WO072949;WB 13.00x17 H2 10/93/140 Ø15 ET-39 Silver RAL9006;KENDA Deutschland GmbH
31-07-2025;SI013658;143774;158369;387.00;1000106;-6;WO072760;WB 8.50Ix12 H2 6/90/120 Ø14 ET-18 Orange (CP 1031);KENDA Deutschland GmbH
31-07-2025;SI013658;143842;158387;13009.88;1000106;-254;WO073822;WB 13.00x17 H2 6/161/205 Ø21.5 R16 ET0 Orange;KENDA Deutschland GmbH
31-07-2025;SI013658;143873;158381;545.71;1000106;-11;WO073189;WB 13LBx15 H2 6/161/205 Ø21.5 R16 ET0 VG2 Silver;KENDA Deutschland GmbH
31-07-2025;SI013658;159942;158388;117.00;1000106;-13;;Euro Pallets 80x120cm;KENDA Deutschland GmbH
31-07-2025;SI013658;162065;158374;176.24;1000106;-2;WO072924;WB 16.00x17 H2 6/161/205 Ø21.5 R16 ET0 VG3 Yellow;KENDA Deutschland GmbH
31-07-2025;SI013658;162065;158375;881.20;1000106;-10;WO072925;WB 16.00x17 H2 6/161/205 Ø21.5 R16 ET0 VG3 Yellow;KENDA Deutschland GmbH
31-07-2025;SI013658;162065;158382;352.48;1000106;-4;WO073196;WB 16.00x17 H2 6/161/205 Ø21.5 R16 ET0 VG3 Yellow;KENDA Deutschland GmbH
31-07-2025;SI013658;260761;158389;420.00;1000106;-35;;WOOD PALLET 1,20 X 1,26M HEAT TREATED;KENDA Deutschland GmbH
31-07-2025;SI013658;260808;158390;255.15;1000106;-35;;WOOD TOP COVER 1,20X1,26 M HEAT TREATED;KENDA Deutschland GmbH
31-07-2025;SI013658;262291;158391;49.92;1000106;-13;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;KENDA Deutschland GmbH
31-07-2025;SI013658;294230;158373;1071.63;1000106;-21;WO072898;WB 6.75x17.5 H2 6/161/205 Ø21.5 R16 ET0;KENDA Deutschland GmbH
31-07-2025;SI013658;447414;158384;5158.40;1000106;-80;WO073392;WB 13.00x17 H2 5/192/225 Ø18.5 R14 ET37;KENDA Deutschland GmbH
31-07-2025;SI013658;743547;158386;2500.68;1000106;-26;WO073782;WB W13x20 H2 8/221/275 Ø21.5 R16 ET60;KENDA Deutschland GmbH
31-07-2025;SI013658;105109;158376;171.60;1000106;-6;WO072939;WB 8.50Ix12 H2 5/80/115 Ø18.5 R14 ET-95;KENDA Deutschland GmbH
31-07-2025;SI013658;160221;158379;4813.68;1000106;-24;WO073029;WB 16.00x17 H2 6/161/205 Ø21.5 R16 ET0;KENDA Deutschland GmbH
31-07-2025;SI013658;453606;158378;392.00;1000106;-16;WO073021;WB 4.25Ix12 H2 6/117.8/152.4 Ø17.5 ET13;KENDA Deutschland GmbH
31-07-2025;SI013658;454061;158383;126.24;1000106;-2;WO073378;WB W9x18 H2 6/117.4/152.4 Ø17 ET-5;KENDA Deutschland GmbH
31-07-2025;SI013658;469768;158372;2583.36;1000106;-54;WO072895;WB 11LBx16 H2 6/161/205 Ø21.5 R16 ET-50;KENDA Deutschland GmbH
31-07-2025;SI013658;568942;158380;1081.20;1000106;-12;WO073074;WB 8LBx15 H2 5/94/140 Ø18.5 R14 ET30;KENDA Deutschland GmbH
31-07-2025;SI013658;657172;158370;183.60;1000106;-4;WO072761;WB W6x16 H2 6/90/120 Ø14.5 ET-50;KENDA Deutschland GmbH
31-07-2025;SI013658;657172;158385;183.60;1000106;-4;WO073593;WB W6x16 H2 6/90/120 Ø14.5 ET-50;KENDA Deutschland GmbH
31-07-2025;SI013658;718118;158368;700.00;1000106;-100;WO072358;WB 2.50Ax8 H2 4/60/100 Ø14.5 C60 ET0;KENDA Deutschland GmbH
31-07-2025;SI013658;729916;158371;4763.57;1000106;-119;WO072854;WB 6Jx15 H2 6/161/205 Ø21.5 R16 ET70;KENDA Deutschland GmbH
31-07-2025;SI013657;159942;158456;81.00;1007406;-9;;Euro Pallets 80x120cm;STIGA S.p.A. spare-parts 
31-07-2025;SI013657;159959;158457;15.24;1007406;-1;;Palette Frame L=1,20 B=0,80 (for Euro-Palett);STIGA S.p.A. spare-parts 
31-07-2025;SI013657;262291;158458;7.68;1007406;-2;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;STIGA S.p.A. spare-parts 
31-07-2025;SI013657;134819;158454;12.00;1007406;-50;;VL TR412 Rubber Snap-In;STIGA S.p.A. spare-parts 
31-07-2025;SI013657;153155;158453;112.40;1007406;-40;;TB 16x6.50-8 TR13 Deli;STIGA S.p.A. spare-parts 
31-07-2025;SI013657;318004;158440;37.20;1007406;-5;WO073518;WB 5.50Ax8 H2 3/62/100 Ø11.5 C60 ET0 Grey RAL9007;STIGA S.p.A. spare-parts 
31-07-2025;SI013657;318004;158455;111.60;1007406;-15;WO073926;WB 5.50Ax8 H2 3/62/100 Ø11.5 C60 ET0 Grey RAL9007;STIGA S.p.A. spare-parts 
31-07-2025;SI013657;329604;158452;73.60;1007406;-10;;TY 13x5.00-6 37A4 (2PR) TL E;STIGA S.p.A. spare-parts 
31-07-2025;SI013657;374734;158448;256.20;1007406;-30;;TY 160/50-8 50A4 (4PR) TL E;STIGA S.p.A. spare-parts 
31-07-2025;SI013657;452432;158447;55.00;1007406;-100;;Flanged Bush 20,20x30,0-4,0;STIGA S.p.A. spare-parts 
31-07-2025;SI013657;514581;158449;30.45;1007406;-3;WO073931;WI EPL 7.00Ix8 H2 19,2x106 TL Grey CP1066 STARCO;STIGA S.p.A. spare-parts 
31-07-2025;SI013657;514697;158429;181.75;1007406;-25;WO074019;WB 4.375Ax8 H2 3/62/100 Ø11.5 C60 ET0 Grey CP1066;STIGA S.p.A. spare-parts 
31-07-2025;SI013657;514697;158431;72.70;1007406;-10;WO074019;WB 4.375Ax8 H2 3/62/100 Ø11.5 C60 ET0 Grey CP1066;STIGA S.p.A. spare-parts 
31-07-2025;SI013657;514697;158442;29.08;1007406;-4;WO074019;WB 4.375Ax8 H2 3/62/100 Ø11.5 C60 ET0 Grey CP1066;STIGA S.p.A. spare-parts 
31-07-2025;SI013657;514697;158451;145.40;1007406;-20;WO074019;WB 4.375Ax8 H2 3/62/100 Ø11.5 C60 ET0 Grey CP1066;STIGA S.p.A. spare-parts 
31-07-2025;SI013657;514765;158450;43.35;1007406;-5;WO071956;WI GG 4.375Ax8 H2 20,1x89,5/81,5 TL Grey CP1066;STIGA S.p.A. spare-parts 
31-07-2025;SI013657;616162;158445;180.40;1007406;-20;;TY 15x6.00-6 46A4 (2PR) TL E;STIGA S.p.A. spare-parts 
31-07-2025;SI013657;616179;158446;721.44;1007406;-48;;TY 18x8.50-8 58A4 (2PR) TL E;STIGA S.p.A. spare-parts 
31-07-2025;SI013657;674230;158430;147.36;1007406;-12;;TY 200/55-8 52A4 (2PR) TL E;STIGA S.p.A. spare-parts 
31-07-2025;SI013657;674230;158439;1620.96;1007406;-132;;TY 200/55-8 52A4 (2PR) TL E;STIGA S.p.A. spare-parts 
31-07-2025;SI013657;674230;158441;2431.44;1007406;-198;;TY 200/55-8 52A4 (2PR) TL E;STIGA S.p.A. spare-parts 
31-07-2025;SI013656;159942;158422;594.00;1000108;-66;;Euro Pallets 80x120cm;KENDA Polska Sp. z.o.o.
31-07-2025;SI013656;262291;158423;253.44;1000108;-66;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;KENDA Polska Sp. z.o.o.
31-07-2025;SI013656;471242;158406;4824.75;1000108;-525;WO074243;WI GK 5.50Ax8 H2 20x89,5 TL Silver RAL9006 NORMAL;KENDA Polska Sp. z.o.o.
31-07-2025;SI013656;471242;158408;4824.75;1000108;-525;WO074246;WI GK 5.50Ax8 H2 20x89,5 TL Silver RAL9006 NORMAL;KENDA Polska Sp. z.o.o.
31-07-2025;SI013656;471242;158410;4824.75;1000108;-525;WO074251;WI GK 5.50Ax8 H2 20x89,5 TL Silver RAL9006 NORMAL;KENDA Polska Sp. z.o.o.
31-07-2025;SI013656;471242;158412;4824.75;1000108;-525;WO074258;WI GK 5.50Ax8 H2 20x89,5 TL Silver RAL9006 NORMAL;KENDA Polska Sp. z.o.o.
31-07-2025;SI013656;471242;158414;4824.75;1000108;-525;WO074265;WI GK 5.50Ax8 H2 20x89,5 TL Silver RAL9006 NORMAL;KENDA Polska Sp. z.o.o.
31-07-2025;SI013656;471242;158416;4824.75;1000108;-525;WO074269;WI GK 5.50Ax8 H2 20x89,5 TL Silver RAL9006 NORMAL;KENDA Polska Sp. z.o.o.
31-07-2025;SI013656;471242;158417;4824.75;1000108;-525;WO074272;WI GK 5.50Ax8 H2 20x89,5 TL Silver RAL9006 NORMAL;KENDA Polska Sp. z.o.o.
31-07-2025;SI013656;471242;158418;4824.75;1000108;-525;WO074275;WI GK 5.50Ax8 H2 20x89,5 TL Silver RAL9006 NORMAL;KENDA Polska Sp. z.o.o.
31-07-2025;SI013656;471242;158419;4824.75;1000108;-525;WO074280;WI GK 5.50Ax8 H2 20x89,5 TL Silver RAL9006 NORMAL;KENDA Polska Sp. z.o.o.
31-07-2025;SI013656;471242;158420;2894.85;1000108;-315;WO074284;WI GK 5.50Ax8 H2 20x89,5 TL Silver RAL9006 NORMAL;KENDA Polska Sp. z.o.o.
31-07-2025;SI013656;471242;158421;964.95;1000108;-105;WO070808;WI GK 5.50Ax8 H2 20x89,5 TL Silver RAL9006 NORMAL;KENDA Polska Sp. z.o.o.
31-07-2025;SI013656;739328;158415;1929.90;1000108;-210;WO074266;WI GK 5.50Ax8 H2 20x89,5 TL Black CP2004 6204 2RS;KENDA Polska Sp. z.o.o.
31-07-2025;SI013656;739335;158407;1551.90;1000108;-210;WO074245;WI GPL 5.50Ax8 H2 19,1x89,5 TL Black CP2004;KENDA Polska Sp. z.o.o.
31-07-2025;SI013656;739335;158409;3879.75;1000108;-525;WO074249;WI GPL 5.50Ax8 H2 19,1x89,5 TL Black CP2004;KENDA Polska Sp. z.o.o.
31-07-2025;SI013656;739335;158411;3879.75;1000108;-525;WO074253;WI GPL 5.50Ax8 H2 19,1x89,5 TL Black CP2004;KENDA Polska Sp. z.o.o.
31-07-2025;SI013656;739335;158413;2327.85;1000108;-315;WO074261;WI GPL 5.50Ax8 H2 19,1x89,5 TL Black CP2004;KENDA Polska Sp. z.o.o.
31-07-2025;SI013665;144276;158741;385.20;1007234;-6;WO073330;WB 10.50Ix12 H2 4/60/100 Ø15 C60 ET-20 RFH;BOHNENKAMP A/S
31-07-2025;SI013665;495569;158736;5044.68;1007234;-18;;DU Fixation Set MD+4 M16x1.5x95;BOHNENKAMP A/S
31-07-2025;SI013665;498843;158733;656.64;1007234;-38;WO070722;WI GK 2.10-4 13x95/90 RFD;BOHNENKAMP A/S
31-07-2025;SI013665;498843;158740;5184.00;1007234;-300;WO073310;WI GK 2.10-4 13x95/90 RFD;BOHNENKAMP A/S
31-07-2025;SI013665;703145;158739;645.48;1007234;-1;;DU Fixation Set HD+6 M18x1.5x95;BOHNENKAMP A/S
31-07-2025;SI013665;495866;158734;3735.18;1007234;-6;WO074610;DU Fixation Set HD+6 M16x1.5x95;BOHNENKAMP A/S
31-07-2025;SI013665;495866;158735;4980.24;1007234;-8;WO074610;DU Fixation Set HD+6 M16x1.5x95;BOHNENKAMP A/S
31-07-2025;SI013665;495866;158737;3735.18;1007234;-6;WO074610;DU Fixation Set HD+6 M16x1.5x95;BOHNENKAMP A/S
31-07-2025;SI013665;495842;158738;1699.56;1007234;-4;WO072160;DU Fixation Set HD+4 M16x1.5x95;BOHNENKAMP A/S
31-07-2025;SI013665;553399;158742;408.15;1007234;-1;WO073439;DU Wheel MD/HD DWW18Lx42/38-300,0;BOHNENKAMP A/S
31-07-2025;SI013659;159942;158713;18.00;1000404;-2;;Euro Pallets 80x120cm;KENDA Schweiz AG
31-07-2025;SI013659;582443;158712;962.50;1000404;-25;;DU GSL kit     (see drawing+BOM);KENDA Schweiz AG
31-07-2025;SI013662;159942;158710;45.00;1000108;-5;;Euro Pallets 80x120cm;KENDA Polska Sp. z.o.o.
31-07-2025;SI013662;262291;158711;19.20;1000108;-5;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;KENDA Polska Sp. z.o.o.
31-07-2025;SI013662;739328;158707;964.95;1000108;-105;WO074260;WI GK 5.50Ax8 H2 20x89,5 TL Black CP2004 6204 2RS;KENDA Polska Sp. z.o.o.
31-07-2025;SI013662;739328;158708;964.95;1000108;-105;WO072339;WI GK 5.50Ax8 H2 20x89,5 TL Black CP2004 6204 2RS;KENDA Polska Sp. z.o.o.
31-07-2025;SI013662;739328;158709;2894.85;1000108;-315;WO074266;WI GK 5.50Ax8 H2 20x89,5 TL Black CP2004 6204 2RS;KENDA Polska Sp. z.o.o.
31-07-2025;SI013664;159942;158730;9.00;1000104;-1;;Euro Pallets 80x120cm;KENDA België NV
31-07-2025;SI013664;262291;158731;3.84;1000104;-1;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;KENDA België NV
31-07-2025;SI013664;274522;158729;700.00;1000104;-100;WO073137;WB 2.50Ax8 H2 4/85/115 Ø12.5 C90 ET0;KENDA België NV
31-07-2025;SI013666;159942;158744;63.00;1007234;-7;;Euro Pallets 80x120cm;BOHNENKAMP A/S
31-07-2025;SI013666;159959;158745;91.44;1007234;-6;;Palette Frame L=1,20 B=0,80 (for Euro-Palett);BOHNENKAMP A/S
31-07-2025;SI013666;260808;158746;7.29;1007234;-1;;WOOD TOP COVER 1,20X1,26 M HEAT TREATED;BOHNENKAMP A/S
31-07-2025;SI013666;262291;158747;26.88;1007234;-7;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;BOHNENKAMP A/S
31-07-2025;SI013666;498829;158743;2552.40;1007234;-120;WO072049;WI GK 2.10-4 13x95/85;BOHNENKAMP A/S
31-07-2025;SI013660;260761;158725;84.00;1000404;-7;;WOOD PALLET 1,20 X 1,26M HEAT TREATED;KENDA Schweiz AG
31-07-2025;SI013660;260808;158726;51.03;1000404;-7;;WOOD TOP COVER 1,20X1,26 M HEAT TREATED;KENDA Schweiz AG
31-07-2025;SI013660;262291;158727;3.84;1000404;-1;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;KENDA Schweiz AG
31-07-2025;SI013660;585550;158723;6244.40;1000404;-67;WO073554;DU Wheel SOK3 5.50Fx18/17-140,0  DTS;KENDA Schweiz AG
31-07-2025;SI013660;688145;158722;671.52;1000404;-12;WO073536;WB W13x18 H2 6/161/205 Ø21.5 R16 ET40;KENDA Schweiz AG
31-07-2025;SI013660;610191;158721;1600.00;1000404;-200;WO074596;DU Headspindle  MD/SOK 410mm;KENDA Schweiz AG
31-07-2025;SI013660;610351;158718;648.76;1000404;-49;WO072986;DU Capnut SOK+;KENDA Schweiz AG
31-07-2025;SI013660;610351;158719;13.24;1000404;-1;WO069337;DU Capnut SOK+;KENDA Schweiz AG
31-07-2025;SI013660;610498;158720;1674.00;1000404;-150;WO073058;DU Capnut SOK+;KENDA Schweiz AG
31-07-2025;SI013660;634456;158724;478.00;1000404;-50;WO074603;DU Hookspindle  MD/SOK 405mm;KENDA Schweiz AG
31-07-2025;SI013669;143873;158601;297.66;1000106;-6;WO073189;WB 13LBx15 H2 6/161/205 Ø21.5 R16 ET0 VG2 Silver;KENDA Deutschland GmbH
31-07-2025;SI013667;159942;158753;9.00;1007189;-1;;Euro Pallets 80x120cm;GRASDORF GmbH
31-07-2025;SI013667;470481;158751;457.20;1007189;-24;WO074612;DU Hookspindle  HD/AW 845mm;GRASDORF GmbH
31-07-2025;SI013667;470481;158752;190.50;1007189;-10;WO074612;DU Hookspindle  HD/AW 845mm;GRASDORF GmbH
30-07-2025;SI013647;139968;157950;5880.60;1007236;-1089;WO073014;WB 2.50Ax8 H2 4/60/100 Ø14.5 C60 ET0;Bohnenkamp SIA
30-07-2025;SI013647;159942;157955;36.00;1007236;-4;;Euro Pallets 80x120cm;Bohnenkamp SIA
30-07-2025;SI013647;260761;157956;60.00;1007236;-5;;WOOD PALLET 1,20 X 1,26M HEAT TREATED;Bohnenkamp SIA
30-07-2025;SI013647;260808;157957;36.45;1007236;-5;;WOOD TOP COVER 1,20X1,26 M HEAT TREATED;Bohnenkamp SIA
30-07-2025;SI013647;262291;157958;15.36;1007236;-4;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;Bohnenkamp SIA
30-07-2025;SI013647;495972;157948;2490.12;1007236;-4;;DU Fixation Set HD+6 M18x1.5x95;Bohnenkamp SIA
30-07-2025;SI013647;581798;157949;2218.00;1007236;-200;WO073013;WI EK 5.50Ax8 H2 25x89/100 TL Silver RAL9006 6205;Bohnenkamp SIA
30-07-2025;SI013647;631622;157953;856.80;1007236;-80;;DU Capnut Kit MD+;Bohnenkamp SIA
30-07-2025;SI013647;447841;157952;374.40;1007236;-160;;DU Equalizing Disc  Angled 20°;Bohnenkamp SIA
30-07-2025;SI013647;631660;157954;921.60;1007236;-80;;DU Capnut Kit HD+;Bohnenkamp SIA
30-07-2025;SI013647;275376;157951;7624.00;1007236;-400;WO073017;WI EK 3.00Dx8 35x66/78;Bohnenkamp SIA
30-07-2025;SI013648;495866;157959;6225.30;1007236;-10;WO072726;DU Fixation Set HD+6 M16x1.5x95;Bohnenkamp SIA
30-07-2025;SI013649;260761;158021;0.00;1007218;-1;;WOOD PALLET 1,20 X 1,26M HEAT TREATED;A&A TRADING CO., LTD
30-07-2025;SI013649;260808;158022;0.00;1007218;-1;;WOOD TOP COVER 1,20X1,26 M HEAT TREATED;A&A TRADING CO., LTD
30-07-2025;SI013649;110097;158020;680.92;1007218;-2;WO073269;DU Wheel MD/HD DW11x38-200,0   156VSM;A&A TRADING CO., LTD
30-07-2025;SI013650;159942;157996;0.00;1007218;-1;;Euro Pallets 80x120cm;A&A TRADING CO., LTD
30-07-2025;SI013650;260761;157997;0.00;1007218;-11;;WOOD PALLET 1,20 X 1,26M HEAT TREATED;A&A TRADING CO., LTD
30-07-2025;SI013650;260808;157998;0.00;1007218;-11;;WOOD TOP COVER 1,20X1,26 M HEAT TREATED;A&A TRADING CO., LTD
30-07-2025;SI013650;447902;157995;338.26;1007218;-24;;DU Headspindle  MD/SOK 550mm;A&A TRADING CO., LTD
30-07-2025;SI013650;110097;157991;7490.12;1007218;-22;WO073269;DU Wheel MD/HD DW11x38-200,0   156VSM;A&A TRADING CO., LTD
30-07-2025;SI013650;631615;157994;690.20;1007218;-50;50;DU Capnut Kit MD+;A&A TRADING CO., LTD
30-07-2025;SI013650;632742;157992;4334.69;1007218;-12;;DU Fixation Set MD+4 M16x1.5x145;A&A TRADING CO., LTD
30-07-2025;SI013650;632742;157993;722.45;1007218;-2;;DU Fixation Set MD+4 M16x1.5x145;A&A TRADING CO., LTD
30-07-2025;SI013651;159942;158032;9.00;1007188;-1;;Euro Pallets 80x120cm;Ammann Czech Republic s.r.o.
30-07-2025;SI013651;260761;158033;12.00;1007188;-1;;WOOD PALLET 1,20 X 1,26M HEAT TREATED;Ammann Czech Republic s.r.o.
30-07-2025;SI013651;260808;158034;7.29;1007188;-1;;WOOD TOP COVER 1,20X1,26 M HEAT TREATED;Ammann Czech Republic s.r.o.
30-07-2025;SI013651;262291;158035;3.84;1007188;-1;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;Ammann Czech Republic s.r.o.
30-07-2025;SI013651;495118;158031;655.00;1007188;-4;WO073340;WB 6Jx15 H2 5/93/140 Ø18.5 R14 ET-182.5;Ammann Czech Republic s.r.o.
30-07-2025;SI013651;532950;158030;2475.00;1007188;-15;WO073338;WB 7JAx15 6/180/210 Ø15 ET-142.5;Ammann Czech Republic s.r.o.
29-07-2025;SI013645;159942;157937;36.00;1000404;-4;;Euro Pallets 80x120cm;KENDA Schweiz AG
29-07-2025;SI013645;260761;157938;312.00;1000404;-26;;WOOD PALLET 1,20 X 1,26M HEAT TREATED;KENDA Schweiz AG
29-07-2025;SI013645;260808;157939;189.54;1000404;-26;;WOOD TOP COVER 1,20X1,26 M HEAT TREATED;KENDA Schweiz AG
29-07-2025;SI013645;262291;157940;15.36;1000404;-4;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;KENDA Schweiz AG
29-07-2025;SI013645;585024;157926;573.60;1000404;-2;WO073552;DU Wheel MD/HD W8x44/34K-300,0   170VSM;KENDA Schweiz AG
29-07-2025;SI013645;611051;157925;333.60;1000404;-1;WO073551;DU Wheel MD/HD W8x48/38K-300,0   170VSM;KENDA Schweiz AG
29-07-2025;SI013645;585550;157928;3075.60;1000404;-33;WO073554;DU Wheel SOK3 5.50Fx18/17-140,0  DTS;KENDA Schweiz AG
29-07-2025;SI013645;590219;157917;120.64;1000404;-2;WO073277;WB 13.00x17 H2 6/161/205 Ø21.5 16.0 ET66;KENDA Schweiz AG
29-07-2025;SI013645;590219;157918;2895.36;1000404;-48;WO073279;WB 13.00x17 H2 6/161/205 Ø21.5 16.0 ET66;KENDA Schweiz AG
29-07-2025;SI013645;116075;157915;424.00;1000404;-2;WO072830;DU Wheel MD/HD W7x36/28-170,0;KENDA Schweiz AG
29-07-2025;SI013645;117829;157919;615.20;1000404;-2;WO073421;DU Wheel MD/HD W8x48/38K-350,0   240VSM;KENDA Schweiz AG
29-07-2025;SI013645;118031;157931;687.20;1000404;-2;WO073560;DU Wheel MD/HD W10x50-200,0   154VSM;KENDA Schweiz AG
29-07-2025;SI013645;118512;157930;455.20;1000404;-2;WO073558;DU Wheel MD/HD W10x38-170,0   130VSM;KENDA Schweiz AG
29-07-2025;SI013645;118543;157920;568.80;1000404;-2;WO073525;DU Wheel MD/HD W10x44/38K-250,0   150VSM;KENDA Schweiz AG
29-07-2025;SI013645;118604;157932;695.20;1000404;-2;WO073568;DU Wheel MD/HD W8x48/38K-350,0   210VSM;KENDA Schweiz AG
29-07-2025;SI013645;535340;157921;2105.80;1000404;-10;WO073527;WB 13.00x17 H2 6/161/205 Ø21.5 R16 ET100;KENDA Schweiz AG
29-07-2025;SI013645;583747;157927;506.40;1000404;-2;WO073553;DU Wheel MD/HD W8x40/30K-300,0   160VSM;KENDA Schweiz AG
29-07-2025;SI013645;584898;157936;589.60;1000404;-2;WO073786;DU Wheel MD/HD W10x44/34K-300,0   180VSM;KENDA Schweiz AG
29-07-2025;SI013645;585345;157916;2433.60;1000404;-26;WO073094;DU Wheel SOK2 5.50Fx18/17-140,0  DTS   128VSM;KENDA Schweiz AG
29-07-2025;SI013645;586571;157922;573.60;1000404;-2;WO073545;DU Wheel MD/HD W8x44/34K-300,0   190VSM;KENDA Schweiz AG
29-07-2025;SI013645;586571;157934;573.60;1000404;-2;WO073780;DU Wheel MD/HD W8x44/34K-300,0   190VSM;KENDA Schweiz AG
29-07-2025;SI013645;587271;157924;320.80;1000404;-2;WO073550;DU Wheel MD/HD W8x24/20-170,0   136VSM;KENDA Schweiz AG
29-07-2025;SI013645;594750;157935;349.60;1000404;-2;WO073785;DU Wheel MD/HD W8x28/24-170,0   140VSM;KENDA Schweiz AG
29-07-2025;SI013645;596631;157923;430.40;1000404;-2;WO073548;DU Wheel MD/HD W8x36/28-200,0;KENDA Schweiz AG
29-07-2025;SI013645;644561;157933;349.60;1000404;-2;WO073779;DU Wheel MD/HD W7x28/24-170,0   138VSM;KENDA Schweiz AG
29-07-2025;SI013645;711874;157929;1720.80;1000404;-6;WO073555;DU Wheel MD/HD W8x44/34K-300,0   170VSM;KENDA Schweiz AG
29-07-2025;SI013645;729039;157914;424.00;1000404;-2;WO071710;DU Wheel MD/HD W7x36/28K-200,0   160VSM;KENDA Schweiz AG
28-07-2025;SI013642;112091;157709;376.00;1000106;-16;WO072944;WB 7.00Ix12 H2 5/93/140 Ø15 ET-10 Silver RAL9006;KENDA Deutschland GmbH
28-07-2025;SI013642;143828;157706;114.46;1000106;-2;WO072930;WB 13.00x17 H2 6/161/205 Ø21.5 R16 ET-85 VG3;KENDA Deutschland GmbH
28-07-2025;SI013642;143842;157707;102.44;1000106;-2;WO072931;WB 13.00x17 H2 6/161/205 Ø21.5 R16 ET0 Orange;KENDA Deutschland GmbH
28-07-2025;SI013642;143842;157721;1536.60;1000106;-30;WO073822;WB 13.00x17 H2 6/161/205 Ø21.5 R16 ET0 Orange;KENDA Deutschland GmbH
28-07-2025;SI013642;143866;157711;116.36;1000106;-2;WO073188;WB 13LBx15 H2 5/67/112 Ø18.5 R14 ET-50 Silver;KENDA Deutschland GmbH
28-07-2025;SI013642;143873;157712;446.49;1000106;-9;WO073189;WB 13LBx15 H2 6/161/205 Ø21.5 R16 ET0 VG2 Silver;KENDA Deutschland GmbH
28-07-2025;SI013642;143880;157713;230.02;1000106;-7;WO073190;WB 7.00Ix12 H2 10/93/140 Ø16.5 ET20 Silver;KENDA Deutschland GmbH
28-07-2025;SI013642;159942;157722;108.00;1000106;-12;;Euro Pallets 80x120cm;KENDA Deutschland GmbH
